(15.095521941501461, 19.62191967941339)*(12.013501017557441, 19.85527897728369)*[(15.095521941501461, 19.62191967941339), (2.988895075524718, 5.101596164625846), (10.09272430410694, 10.004760060061537), (20.27370166987694, 9.69705906021187), (-0.03276290501305278, -0.025158551725885926), (5.028080304244738, 20.018685625977668), (10.217666977762242, 2.0581614611524244)]
(15.095521941501461, 19.62191967941339)*(12.015283958041756, 20.250518401068117)*[(15.095521941501461, 19.62191967941339), (2.988895075524718, 5.101596164625846), (10.09272430410694, 10.004760060061537), (20.27370166987694, 9.69705906021187), (-0.03276290501305278, -0.025158551725885926), (5.028080304244738, 20.018685625977668), (10.217666977762242, 2.0581614611524244)]
(15.095521941501461, 19.62191967941339)*(12.030945879346282, 20.387455492045056)*[(15.095521941501461, 19.62191967941339), (2.988895075524718, 5.101596164625846), (10.09272430410694, 10.004760060061537), (20.27370166987694, 9.69705906021187), (-0.03276290501305278, -0.025158551725885926), (5.028080304244738, 20.018685625977668), (10.217666977762242, 2.0581614611524244)]
(15.095521941501461, 19.62191967941339)*(12.141018086854416, 20.0272792369877)*[(15.095521941501461, 19.62191967941339), (2.988895075524718, 5.101596164625846), (10.09272430410694, 10.004760060061537), (20.27370166987694, 9.69705906021187), (-0.03276290501305278, -0.025158551725885926), (5.028080304244738, 20.018685625977668), (10.217666977762242, 2.0581614611524244)]
(15.095521941501461, 19.62191967941339)*(12.238379854637433, 19.969164778733617)*[(15.095521941501461, 19.62191967941339), (2.988895075524718, 5.101596164625846), (10.09272430410694, 10.004760060061537), (20.27370166987694, 9.69705906021187), (-0.03276290501305278, -0.025158551725885926), (5.028080304244738, 20.018685625977668), (10.217666977762242, 2.0581614611524244)]
(15.095521941501461, 19.62191967941339)*(12.281531424771758, 19.992738917931113)*[(15.095521941501461, 19.62191967941339), (2.988895075524718, 5.101596164625846), (10.09272430410694, 10.004760060061537), (20.27370166987694, 9.69705906021187), (-0.03276290501305278, -0.025158551725885926), (5.028080304244738, 20.018685625977668), (10.217666977762242, 2.0581614611524244)]
(15.095521941501461, 19.62191967941339)*(12.410134420508914, 19.83468636773635)*[(15.095521941501461, 19.62191967941339), (2.988895075524718, 5.101596164625846), (10.09272430410694, 10.004760060061537), (20.27370166987694, 9.69705906021187), (-0.03276290501305278, -0.025158551725885926), (5.028080304244738, 20.018685625977668), (10.217666977762242, 2.0581614611524244)]
(15.095521941501461, 19.62191967941339)*(12.457133464391891, 20.09717597449462)*[(15.095521941501461, 19.62191967941339), (2.988895075524718, 5.101596164625846), (10.09272430410694, 10.004760060061537), (20.27370166987694, 9.69705906021187), (-0.03276290501305278, -0.025158551725885926), (5.028080304244738, 20.018685625977668), (10.217666977762242, 2.0581614611524244)]
(15.095521941501461, 19.62191967941339)*(12.474529696662565, 18.611726590466635)*[(15.095521941501461, 19.62191967941339), (2.988895075524718, 5.101596164625846), (10.09272430410694, 10.004760060061537), (20.27370166987694, 9.69705906021187), (-0.03276290501305278, -0.025158551725885926), (5.028080304244738, 20.018685625977668), (10.217666977762242, 2.0581614611524244)]
(15.095521941501461, 19.62191967941339)*(12.519435112856467, 18.337458105758945)*[(15.095521941501461, 19.62191967941339), (2.988895075524718, 5.101596164625846), (10.09272430410694, 10.004760060061537), (20.27370166987694, 9.69705906021187), (-0.03276290501305278, -0.025158551725885926), (5.028080304244738, 20.018685625977668), (10.217666977762242, 2.0581614611524244)]
