(9.814027873113746, 2.0129716200148398) :  (10.06070372979688, 0.9348778587329718)*[(0.036197254944930084, 0.046828085872469546), (4.976895814312145, 20.181802767103683), (9.812938727395085, 10.304688738483657), (15.166874736549117, 19.974445965805238), (9.814027873113746, 2.0129716200148398), (19.98310207486375, 9.930641662801769), (2.8813514718353774, 4.939388865621924)]
(9.814027873113746, 2.0129716200148398) :  (10.117425926012999, 0.1695703115753846)*[(0.036197254944930084, 0.046828085872469546), (4.976895814312145, 20.181802767103683), (9.812938727395085, 10.304688738483657), (15.166874736549117, 19.974445965805238), (9.814027873113746, 2.0129716200148398), (19.98310207486375, 9.930641662801769), (2.8813514718353774, 4.939388865621924)]
(9.814027873113746, 2.0129716200148398) :  (10.17145578770907, 2.6182018334001183)*[(0.036197254944930084, 0.046828085872469546), (4.976895814312145, 20.181802767103683), (9.812938727395085, 10.304688738483657), (15.166874736549117, 19.974445965805238), (9.814027873113746, 2.0129716200148398), (19.98310207486375, 9.930641662801769), (2.8813514718353774, 4.939388865621924)]
(9.814027873113746, 2.0129716200148398) :  (10.225750652461146, 2.2336980050438884)*[(0.036197254944930084, 0.046828085872469546), (4.976895814312145, 20.181802767103683), (9.812938727395085, 10.304688738483657), (15.166874736549117, 19.974445965805238), (9.814027873113746, 2.0129716200148398), (19.98310207486375, 9.930641662801769), (2.8813514718353774, 4.939388865621924)]
(9.814027873113746, 2.0129716200148398) :  (10.268065679426542, 0.9327435427622026)*[(0.036197254944930084, 0.046828085872469546), (4.976895814312145, 20.181802767103683), (9.812938727395085, 10.304688738483657), (15.166874736549117, 19.974445965805238), (9.814027873113746, 2.0129716200148398), (19.98310207486375, 9.930641662801769), (2.8813514718353774, 4.939388865621924)]
(9.814027873113746, 2.0129716200148398) :  (10.33155033139401, 0.6391805296803086)*[(0.036197254944930084, 0.046828085872469546), (4.976895814312145, 20.181802767103683), (9.812938727395085, 10.304688738483657), (15.166874736549117, 19.974445965805238), (9.814027873113746, 2.0129716200148398), (19.98310207486375, 9.930641662801769), (2.8813514718353774, 4.939388865621924)]
(9.814027873113746, 2.0129716200148398) :  (10.381141740048367, 2.979725492611669)*[(0.036197254944930084, 0.046828085872469546), (4.976895814312145, 20.181802767103683), (9.812938727395085, 10.304688738483657), (15.166874736549117, 19.974445965805238), (9.814027873113746, 2.0129716200148398), (19.98310207486375, 9.930641662801769), (2.8813514718353774, 4.939388865621924)]
(9.814027873113746, 2.0129716200148398) :  (10.483477237774355, 4.739216973858201)*[(0.036197254944930084, 0.046828085872469546), (4.976895814312145, 20.181802767103683), (9.812938727395085, 10.304688738483657), (15.166874736549117, 19.974445965805238), (9.814027873113746, 2.0129716200148398), (19.98310207486375, 9.930641662801769), (2.8813514718353774, 4.939388865621924)]
(9.814027873113746, 2.0129716200148398) :  (10.638673238751752, 0.683840087992563)*[(0.036197254944930084, 0.046828085872469546), (4.976895814312145, 20.181802767103683), (9.812938727395085, 10.304688738483657), (15.166874736549117, 19.974445965805238), (9.814027873113746, 2.0129716200148398), (19.98310207486375, 9.930641662801769), (2.8813514718353774, 4.939388865621924)]
(9.814027873113746, 2.0129716200148398) :  (10.678361260764426, 1.8974090851888388)*[(0.036197254944930084, 0.046828085872469546), (4.976895814312145, 20.181802767103683), (9.812938727395085, 10.304688738483657), (15.166874736549117, 19.974445965805238), (9.814027873113746, 2.0129716200148398), (19.98310207486375, 9.930641662801769), (2.8813514718353774, 4.939388865621924)]
(9.814027873113746, 2.0129716200148398) :  (10.901690307952709, 1.8525956563271113)*[(0.036197254944930084, 0.046828085872469546), (4.976895814312145, 20.181802767103683), (9.812938727395085, 10.304688738483657), (15.166874736549117, 19.974445965805238), (9.814027873113746, 2.0129716200148398), (19.98310207486375, 9.930641662801769), (2.8813514718353774, 4.939388865621924)]
(9.814027873113746, 2.0129716200148398) :  (10.90386590523904, 3.554675125178724)*[(0.036197254944930084, 0.046828085872469546), (4.976895814312145, 20.181802767103683), (9.812938727395085, 10.304688738483657), (15.166874736549117, 19.974445965805238), (9.814027873113746, 2.0129716200148398), (19.98310207486375, 9.930641662801769), (2.8813514718353774, 4.939388865621924)]
(9.814027873113746, 2.0129716200148398) :  (11.017777936105855, 0.20825140363055294)*[(0.036197254944930084, 0.046828085872469546), (4.976895814312145, 20.181802767103683), (9.812938727395085, 10.304688738483657), (15.166874736549117, 19.974445965805238), (9.814027873113746, 2.0129716200148398), (19.98310207486375, 9.930641662801769), (2.8813514718353774, 4.939388865621924)]
(9.814027873113746, 2.0129716200148398) :  (11.173231044777285, 2.429489963902033)*[(0.036197254944930084, 0.046828085872469546), (4.976895814312145, 20.181802767103683), (9.812938727395085, 10.304688738483657), (15.166874736549117, 19.974445965805238), (9.814027873113746, 2.0129716200148398), (19.98310207486375, 9.930641662801769), (2.8813514718353774, 4.939388865621924)]
(9.814027873113746, 2.0129716200148398) :  (11.206072682061093, -0.4780476936681459)*[(0.036197254944930084, 0.046828085872469546), (4.976895814312145, 20.181802767103683), (9.812938727395085, 10.304688738483657), (15.166874736549117, 19.974445965805238), (9.814027873113746, 2.0129716200148398), (19.98310207486375, 9.930641662801769), (2.8813514718353774, 4.939388865621924)]
(9.814027873113746, 2.0129716200148398) :  (11.288379258677004, 2.6708959889082866)*[(0.036197254944930084, 0.046828085872469546), (4.976895814312145, 20.181802767103683), (9.812938727395085, 10.304688738483657), (15.166874736549117, 19.974445965805238), (9.814027873113746, 2.0129716200148398), (19.98310207486375, 9.930641662801769), (2.8813514718353774, 4.939388865621924)]
(9.814027873113746, 2.0129716200148398) :  (11.422172386569425, 2.671432961748078)*[(0.036197254944930084, 0.046828085872469546), (4.976895814312145, 20.181802767103683), (9.812938727395085, 10.304688738483657), (15.166874736549117, 19.974445965805238), (9.814027873113746, 2.0129716200148398), (19.98310207486375, 9.930641662801769), (2.8813514718353774, 4.939388865621924)]
(9.814027873113746, 2.0129716200148398) :  (11.48120051447653, 1.0886343201703652)*[(0.036197254944930084, 0.046828085872469546), (4.976895814312145, 20.181802767103683), (9.812938727395085, 10.304688738483657), (15.166874736549117, 19.974445965805238), (9.814027873113746, 2.0129716200148398), (19.98310207486375, 9.930641662801769), (2.8813514718353774, 4.939388865621924)]
(9.814027873113746, 2.0129716200148398) :  (11.561905323158637, -0.2694976256801912)*[(0.036197254944930084, 0.046828085872469546), (4.976895814312145, 20.181802767103683), (9.812938727395085, 10.304688738483657), (15.166874736549117, 19.974445965805238), (9.814027873113746, 2.0129716200148398), (19.98310207486375, 9.930641662801769), (2.8813514718353774, 4.939388865621924)]
(9.814027873113746, 2.0129716200148398) :  (11.604187148190505, -0.4261840451644133)*[(0.036197254944930084, 0.046828085872469546), (4.976895814312145, 20.181802767103683), (9.812938727395085, 10.304688738483657), (15.166874736549117, 19.974445965805238), (9.814027873113746, 2.0129716200148398), (19.98310207486375, 9.930641662801769), (2.8813514718353774, 4.939388865621924)]
(9.814027873113746, 2.0129716200148398) :  (11.606087906321635, 3.9320748026607597)*[(0.036197254944930084, 0.046828085872469546), (4.976895814312145, 20.181802767103683), (9.812938727395085, 10.304688738483657), (15.166874736549117, 19.974445965805238), (9.814027873113746, 2.0129716200148398), (19.98310207486375, 9.930641662801769), (2.8813514718353774, 4.939388865621924)]
(9.814027873113746, 2.0129716200148398) :  (11.631323380235479, 4.506372575655449)*[(0.036197254944930084, 0.046828085872469546), (4.976895814312145, 20.181802767103683), (9.812938727395085, 10.304688738483657), (15.166874736549117, 19.974445965805238), (9.814027873113746, 2.0129716200148398), (19.98310207486375, 9.930641662801769), (2.8813514718353774, 4.939388865621924)]
(9.814027873113746, 2.0129716200148398) :  (11.740776779778361, 0.08905684464091101)*[(0.036197254944930084, 0.046828085872469546), (4.976895814312145, 20.181802767103683), (9.812938727395085, 10.304688738483657), (15.166874736549117, 19.974445965805238), (9.814027873113746, 2.0129716200148398), (19.98310207486375, 9.930641662801769), (2.8813514718353774, 4.939388865621924)]
(9.814027873113746, 2.0129716200148398) :  (11.788918864666565, 4.150008147306323)*[(0.036197254944930084, 0.046828085872469546), (4.976895814312145, 20.181802767103683), (9.812938727395085, 10.304688738483657), (15.166874736549117, 19.974445965805238), (9.814027873113746, 2.0129716200148398), (19.98310207486375, 9.930641662801769), (2.8813514718353774, 4.939388865621924)]
(9.814027873113746, 2.0129716200148398) :  (11.805878778031001, 1.2772383943608472)*[(0.036197254944930084, 0.046828085872469546), (4.976895814312145, 20.181802767103683), (9.812938727395085, 10.304688738483657), (15.166874736549117, 19.974445965805238), (9.814027873113746, 2.0129716200148398), (19.98310207486375, 9.930641662801769), (2.8813514718353774, 4.939388865621924)]
(9.814027873113746, 2.0129716200148398) :  (11.844453422191155, 1.7199643447229573)*[(0.036197254944930084, 0.046828085872469546), (4.976895814312145, 20.181802767103683), (9.812938727395085, 10.304688738483657), (15.166874736549117, 19.974445965805238), (9.814027873113746, 2.0129716200148398), (19.98310207486375, 9.930641662801769), (2.8813514718353774, 4.939388865621924)]
(9.814027873113746, 2.0129716200148398) :  (11.85173875697361, 1.946360224258802)*[(0.036197254944930084, 0.046828085872469546), (4.976895814312145, 20.181802767103683), (9.812938727395085, 10.304688738483657), (15.166874736549117, 19.974445965805238), (9.814027873113746, 2.0129716200148398), (19.98310207486375, 9.930641662801769), (2.8813514718353774, 4.939388865621924)]
(9.814027873113746, 2.0129716200148398) :  (11.915824567549965, 2.950594863718537)*[(0.036197254944930084, 0.046828085872469546), (4.976895814312145, 20.181802767103683), (9.812938727395085, 10.304688738483657), (15.166874736549117, 19.974445965805238), (9.814027873113746, 2.0129716200148398), (19.98310207486375, 9.930641662801769), (2.8813514718353774, 4.939388865621924)]
(9.814027873113746, 2.0129716200148398) :  (12.031634203857063, 1.418009390024591)*[(0.036197254944930084, 0.046828085872469546), (4.976895814312145, 20.181802767103683), (9.812938727395085, 10.304688738483657), (15.166874736549117, 19.974445965805238), (9.814027873113746, 2.0129716200148398), (19.98310207486375, 9.930641662801769), (2.8813514718353774, 4.939388865621924)]
(9.814027873113746, 2.0129716200148398) :  (12.031860718781378, 3.731002752413522)*[(0.036197254944930084, 0.046828085872469546), (4.976895814312145, 20.181802767103683), (9.812938727395085, 10.304688738483657), (15.166874736549117, 19.974445965805238), (9.814027873113746, 2.0129716200148398), (19.98310207486375, 9.930641662801769), (2.8813514718353774, 4.939388865621924)]
(9.814027873113746, 2.0129716200148398) :  (12.202726916449226, 1.3138154459935432)*[(0.036197254944930084, 0.046828085872469546), (4.976895814312145, 20.181802767103683), (9.812938727395085, 10.304688738483657), (15.166874736549117, 19.974445965805238), (9.814027873113746, 2.0129716200148398), (19.98310207486375, 9.930641662801769), (2.8813514718353774, 4.939388865621924)]
(9.814027873113746, 2.0129716200148398) :  (12.294992602132531, 3.0006687682746733)*[(0.036197254944930084, 0.046828085872469546), (4.976895814312145, 20.181802767103683), (9.812938727395085, 10.304688738483657), (15.166874736549117, 19.974445965805238), (9.814027873113746, 2.0129716200148398), (19.98310207486375, 9.930641662801769), (2.8813514718353774, 4.939388865621924)]
(9.814027873113746, 2.0129716200148398) :  (12.337577804911145, 0.7393141137685739)*[(0.036197254944930084, 0.046828085872469546), (4.976895814312145, 20.181802767103683), (9.812938727395085, 10.304688738483657), (15.166874736549117, 19.974445965805238), (9.814027873113746, 2.0129716200148398), (19.98310207486375, 9.930641662801769), (2.8813514718353774, 4.939388865621924)]
(9.814027873113746, 2.0129716200148398) :  (12.384900010178834, 3.3494494128791787)*[(0.036197254944930084, 0.046828085872469546), (4.976895814312145, 20.181802767103683), (9.812938727395085, 10.304688738483657), (15.166874736549117, 19.974445965805238), (9.814027873113746, 2.0129716200148398), (19.98310207486375, 9.930641662801769), (2.8813514718353774, 4.939388865621924)]
(9.814027873113746, 2.0129716200148398) :  (12.50307158691577, 1.7527156548257317)*[(0.036197254944930084, 0.046828085872469546), (4.976895814312145, 20.181802767103683), (9.812938727395085, 10.304688738483657), (15.166874736549117, 19.974445965805238), (9.814027873113746, 2.0129716200148398), (19.98310207486375, 9.930641662801769), (2.8813514718353774, 4.939388865621924)]
(9.814027873113746, 2.0129716200148398) :  (12.618444464343836, 1.0595621889554911)*[(0.036197254944930084, 0.046828085872469546), (4.976895814312145, 20.181802767103683), (9.812938727395085, 10.304688738483657), (15.166874736549117, 19.974445965805238), (9.814027873113746, 2.0129716200148398), (19.98310207486375, 9.930641662801769), (2.8813514718353774, 4.939388865621924)]
(9.814027873113746, 2.0129716200148398) :  (12.653293982423614, 1.2124683606874191)*[(0.036197254944930084, 0.046828085872469546), (4.976895814312145, 20.181802767103683), (9.812938727395085, 10.304688738483657), (15.166874736549117, 19.974445965805238), (9.814027873113746, 2.0129716200148398), (19.98310207486375, 9.930641662801769), (2.8813514718353774, 4.939388865621924)]
(9.814027873113746, 2.0129716200148398) :  (12.661283331869594, 1.3240316360782032)*[(0.036197254944930084, 0.046828085872469546), (4.976895814312145, 20.181802767103683), (9.812938727395085, 10.304688738483657), (15.166874736549117, 19.974445965805238), (9.814027873113746, 2.0129716200148398), (19.98310207486375, 9.930641662801769), (2.8813514718353774, 4.939388865621924)]
(9.814027873113746, 2.0129716200148398) :  (12.712170211308372, 0.9165057497984732)*[(0.036197254944930084, 0.046828085872469546), (4.976895814312145, 20.181802767103683), (9.812938727395085, 10.304688738483657), (15.166874736549117, 19.974445965805238), (9.814027873113746, 2.0129716200148398), (19.98310207486375, 9.930641662801769), (2.8813514718353774, 4.939388865621924)]
(9.814027873113746, 2.0129716200148398) :  (12.7323540397699, 2.344796630275689)*[(0.036197254944930084, 0.046828085872469546), (4.976895814312145, 20.181802767103683), (9.812938727395085, 10.304688738483657), (15.166874736549117, 19.974445965805238), (9.814027873113746, 2.0129716200148398), (19.98310207486375, 9.930641662801769), (2.8813514718353774, 4.939388865621924)]
(9.814027873113746, 2.0129716200148398) :  (12.780415905676108, 2.007267259473575)*[(0.036197254944930084, 0.046828085872469546), (4.976895814312145, 20.181802767103683), (9.812938727395085, 10.304688738483657), (15.166874736549117, 19.974445965805238), (9.814027873113746, 2.0129716200148398), (19.98310207486375, 9.930641662801769), (2.8813514718353774, 4.939388865621924)]
(9.814027873113746, 2.0129716200148398) :  (12.842252362805112, 2.13715103962119)*[(0.036197254944930084, 0.046828085872469546), (4.976895814312145, 20.181802767103683), (9.812938727395085, 10.304688738483657), (15.166874736549117, 19.974445965805238), (9.814027873113746, 2.0129716200148398), (19.98310207486375, 9.930641662801769), (2.8813514718353774, 4.939388865621924)]
(9.814027873113746, 2.0129716200148398) :  (12.959455365683068, 2.377661384276396)*[(0.036197254944930084, 0.046828085872469546), (4.976895814312145, 20.181802767103683), (9.812938727395085, 10.304688738483657), (15.166874736549117, 19.974445965805238), (9.814027873113746, 2.0129716200148398), (19.98310207486375, 9.930641662801769), (2.8813514718353774, 4.939388865621924)]
(9.814027873113746, 2.0129716200148398) :  (7.022542456716497, 2.2658831957314516)*[(0.036197254944930084, 0.046828085872469546), (4.976895814312145, 20.181802767103683), (9.812938727395085, 10.304688738483657), (15.166874736549117, 19.974445965805238), (9.814027873113746, 2.0129716200148398), (19.98310207486375, 9.930641662801769), (2.8813514718353774, 4.939388865621924)]
(9.814027873113746, 2.0129716200148398) :  (7.074850411854951, 2.420436450665766)*[(0.036197254944930084, 0.046828085872469546), (4.976895814312145, 20.181802767103683), (9.812938727395085, 10.304688738483657), (15.166874736549117, 19.974445965805238), (9.814027873113746, 2.0129716200148398), (19.98310207486375, 9.930641662801769), (2.8813514718353774, 4.939388865621924)]
(9.814027873113746, 2.0129716200148398) :  (7.129511763060956, 2.021925807921782)*[(0.036197254944930084, 0.046828085872469546), (4.976895814312145, 20.181802767103683), (9.812938727395085, 10.304688738483657), (15.166874736549117, 19.974445965805238), (9.814027873113746, 2.0129716200148398), (19.98310207486375, 9.930641662801769), (2.8813514718353774, 4.939388865621924)]
(9.814027873113746, 2.0129716200148398) :  (7.194919612188187, 1.374783144598137)*[(0.036197254944930084, 0.046828085872469546), (4.976895814312145, 20.181802767103683), (9.812938727395085, 10.304688738483657), (15.166874736549117, 19.974445965805238), (9.814027873113746, 2.0129716200148398), (19.98310207486375, 9.930641662801769), (2.8813514718353774, 4.939388865621924)]
(9.814027873113746, 2.0129716200148398) :  (7.235662707866287, 2.3981239435348427)*[(0.036197254944930084, 0.046828085872469546), (4.976895814312145, 20.181802767103683), (9.812938727395085, 10.304688738483657), (15.166874736549117, 19.974445965805238), (9.814027873113746, 2.0129716200148398), (19.98310207486375, 9.930641662801769), (2.8813514718353774, 4.939388865621924)]
(9.814027873113746, 2.0129716200148398) :  (7.245137822761773, 2.03177230898201)*[(0.036197254944930084, 0.046828085872469546), (4.976895814312145, 20.181802767103683), (9.812938727395085, 10.304688738483657), (15.166874736549117, 19.974445965805238), (9.814027873113746, 2.0129716200148398), (19.98310207486375, 9.930641662801769), (2.8813514718353774, 4.939388865621924)]
(9.814027873113746, 2.0129716200148398) :  (7.247622614873093, 0.9216513626515055)*[(0.036197254944930084, 0.046828085872469546), (4.976895814312145, 20.181802767103683), (9.812938727395085, 10.304688738483657), (15.166874736549117, 19.974445965805238), (9.814027873113746, 2.0129716200148398), (19.98310207486375, 9.930641662801769), (2.8813514718353774, 4.939388865621924)]
(9.814027873113746, 2.0129716200148398) :  (7.281676785661929, 2.9041288111707955)*[(0.036197254944930084, 0.046828085872469546), (4.976895814312145, 20.181802767103683), (9.812938727395085, 10.304688738483657), (15.166874736549117, 19.974445965805238), (9.814027873113746, 2.0129716200148398), (19.98310207486375, 9.930641662801769), (2.8813514718353774, 4.939388865621924)]
(9.814027873113746, 2.0129716200148398) :  (7.337997710375542, 2.9857961358525444)*[(0.036197254944930084, 0.046828085872469546), (4.976895814312145, 20.181802767103683), (9.812938727395085, 10.304688738483657), (15.166874736549117, 19.974445965805238), (9.814027873113746, 2.0129716200148398), (19.98310207486375, 9.930641662801769), (2.8813514718353774, 4.939388865621924)]
(9.814027873113746, 2.0129716200148398) :  (7.368227728024635, 1.1187529949278456)*[(0.036197254944930084, 0.046828085872469546), (4.976895814312145, 20.181802767103683), (9.812938727395085, 10.304688738483657), (15.166874736549117, 19.974445965805238), (9.814027873113746, 2.0129716200148398), (19.98310207486375, 9.930641662801769), (2.8813514718353774, 4.939388865621924)]
(9.814027873113746, 2.0129716200148398) :  (7.438884662696713, 1.3617481831665197)*[(0.036197254944930084, 0.046828085872469546), (4.976895814312145, 20.181802767103683), (9.812938727395085, 10.304688738483657), (15.166874736549117, 19.974445965805238), (9.814027873113746, 2.0129716200148398), (19.98310207486375, 9.930641662801769), (2.8813514718353774, 4.939388865621924)]
(9.814027873113746, 2.0129716200148398) :  (7.4588865451898965, 2.7972856691704533)*[(0.036197254944930084, 0.046828085872469546), (4.976895814312145, 20.181802767103683), (9.812938727395085, 10.304688738483657), (15.166874736549117, 19.974445965805238), (9.814027873113746, 2.0129716200148398), (19.98310207486375, 9.930641662801769), (2.8813514718353774, 4.939388865621924)]
(9.814027873113746, 2.0129716200148398) :  (7.567221838673028, 0.44503389144772476)*[(0.036197254944930084, 0.046828085872469546), (4.976895814312145, 20.181802767103683), (9.812938727395085, 10.304688738483657), (15.166874736549117, 19.974445965805238), (9.814027873113746, 2.0129716200148398), (19.98310207486375, 9.930641662801769), (2.8813514718353774, 4.939388865621924)]
(9.814027873113746, 2.0129716200148398) :  (7.582057476650201, 3.2022651442146493)*[(0.036197254944930084, 0.046828085872469546), (4.976895814312145, 20.181802767103683), (9.812938727395085, 10.304688738483657), (15.166874736549117, 19.974445965805238), (9.814027873113746, 2.0129716200148398), (19.98310207486375, 9.930641662801769), (2.8813514718353774, 4.939388865621924)]
(9.814027873113746, 2.0129716200148398) :  (7.610481390642222, 1.5173373469492752)*[(0.036197254944930084, 0.046828085872469546), (4.976895814312145, 20.181802767103683), (9.812938727395085, 10.304688738483657), (15.166874736549117, 19.974445965805238), (9.814027873113746, 2.0129716200148398), (19.98310207486375, 9.930641662801769), (2.8813514718353774, 4.939388865621924)]
(9.814027873113746, 2.0129716200148398) :  (7.748567265761959, 3.3521832636557027)*[(0.036197254944930084, 0.046828085872469546), (4.976895814312145, 20.181802767103683), (9.812938727395085, 10.304688738483657), (15.166874736549117, 19.974445965805238), (9.814027873113746, 2.0129716200148398), (19.98310207486375, 9.930641662801769), (2.8813514718353774, 4.939388865621924)]
(9.814027873113746, 2.0129716200148398) :  (8.017286291164698, 0.7365469833696641)*[(0.036197254944930084, 0.046828085872469546), (4.976895814312145, 20.181802767103683), (9.812938727395085, 10.304688738483657), (15.166874736549117, 19.974445965805238), (9.814027873113746, 2.0129716200148398), (19.98310207486375, 9.930641662801769), (2.8813514718353774, 4.939388865621924)]
(9.814027873113746, 2.0129716200148398) :  (8.109598424199177, -0.0205571548418097)*[(0.036197254944930084, 0.046828085872469546), (4.976895814312145, 20.181802767103683), (9.812938727395085, 10.304688738483657), (15.166874736549117, 19.974445965805238), (9.814027873113746, 2.0129716200148398), (19.98310207486375, 9.930641662801769), (2.8813514718353774, 4.939388865621924)]
(9.814027873113746, 2.0129716200148398) :  (8.186160425916844, 1.3681321217910132)*[(0.036197254944930084, 0.046828085872469546), (4.976895814312145, 20.181802767103683), (9.812938727395085, 10.304688738483657), (15.166874736549117, 19.974445965805238), (9.814027873113746, 2.0129716200148398), (19.98310207486375, 9.930641662801769), (2.8813514718353774, 4.939388865621924)]
(9.814027873113746, 2.0129716200148398) :  (8.19018752326833, -0.3645154026826725)*[(0.036197254944930084, 0.046828085872469546), (4.976895814312145, 20.181802767103683), (9.812938727395085, 10.304688738483657), (15.166874736549117, 19.974445965805238), (9.814027873113746, 2.0129716200148398), (19.98310207486375, 9.930641662801769), (2.8813514718353774, 4.939388865621924)]
(9.814027873113746, 2.0129716200148398) :  (8.190291056576267, 1.0242342650742156)*[(0.036197254944930084, 0.046828085872469546), (4.976895814312145, 20.181802767103683), (9.812938727395085, 10.304688738483657), (15.166874736549117, 19.974445965805238), (9.814027873113746, 2.0129716200148398), (19.98310207486375, 9.930641662801769), (2.8813514718353774, 4.939388865621924)]
(9.814027873113746, 2.0129716200148398) :  (8.261944600908011, 2.1954087732285537)*[(0.036197254944930084, 0.046828085872469546), (4.976895814312145, 20.181802767103683), (9.812938727395085, 10.304688738483657), (15.166874736549117, 19.974445965805238), (9.814027873113746, 2.0129716200148398), (19.98310207486375, 9.930641662801769), (2.8813514718353774, 4.939388865621924)]
(9.814027873113746, 2.0129716200148398) :  (8.286948404797801, 1.9049136236172424)*[(0.036197254944930084, 0.046828085872469546), (4.976895814312145, 20.181802767103683), (9.812938727395085, 10.304688738483657), (15.166874736549117, 19.974445965805238), (9.814027873113746, 2.0129716200148398), (19.98310207486375, 9.930641662801769), (2.8813514718353774, 4.939388865621924)]
(9.814027873113746, 2.0129716200148398) :  (8.364642473746077, 1.5289553356928969)*[(0.036197254944930084, 0.046828085872469546), (4.976895814312145, 20.181802767103683), (9.812938727395085, 10.304688738483657), (15.166874736549117, 19.974445965805238), (9.814027873113746, 2.0129716200148398), (19.98310207486375, 9.930641662801769), (2.8813514718353774, 4.939388865621924)]
(9.814027873113746, 2.0129716200148398) :  (8.50558608016521, 1.81348176971294)*[(0.036197254944930084, 0.046828085872469546), (4.976895814312145, 20.181802767103683), (9.812938727395085, 10.304688738483657), (15.166874736549117, 19.974445965805238), (9.814027873113746, 2.0129716200148398), (19.98310207486375, 9.930641662801769), (2.8813514718353774, 4.939388865621924)]
(9.814027873113746, 2.0129716200148398) :  (8.554405686247783, 3.851181453314441)*[(0.036197254944930084, 0.046828085872469546), (4.976895814312145, 20.181802767103683), (9.812938727395085, 10.304688738483657), (15.166874736549117, 19.974445965805238), (9.814027873113746, 2.0129716200148398), (19.98310207486375, 9.930641662801769), (2.8813514718353774, 4.939388865621924)]
